PostID,發佈日期,標題,貼文內容,圖片網址
381,2026/01/25 17:13:59,【神知鬼識】,"【神知鬼識】
你覺得什麼是世外高人？
住在深山樹洞裡的修者？
還是你家隔壁那個不起眼的人？

小時候的我覺得能放下一切物質需求，住在山巔深潭裡的才是我心中的世外高人
畢竟他不為塵世所苦，歷經修煉才能成就如此功德
但是他若遠在天邊，他修的這麼好，又有什麼用呢？
畢竟山川湖泊應該都不需要他的度化了

現在的我倒覺得能在塵世中，不為金錢所惑，且能為他人指點迷津，才是高人吧
如同故事裡地藏王的心願，地獄不空誓不成佛
也像我們為什麼要投胎出生一樣，就是要在一個可以墮落的地方，才能煉得真心
這才是所謂的「出淤泥而不染，濯清漣而不妖。」

當然高人原本也是一般人
然而等當上高人以後就需要複製出更多高人
因為被度是一種成就
度他又是另一種成就

有人曾問我：「你這麼年輕就要開始教人喔？！」
同樣的答案是，故事裡八仙的漢鍾離為什麼要點化呂洞賓呢？
此外，那些鬼都不信的老師都教成這樣了，也是需要像我這樣的清流吧🤣
畢竟這也是「靈界諾貝爾奬」的一個項目

所以我將開設兩種專業學程
一為「天相法門」：以學習無形法為主
二為「地師學院」：以學習有形法為主
為什麼要分開教呢？！因為怕太難了，沒人學得會
想想當年陳老師一次教了10個要學無形法的學生，現在可能只有我會吧？？

而我因為天生是一位通靈人
所以我的學習順序是從「無形法」學到「有形法」
我的立基點是「無形法」，「有形法」只是我的應用而已
但是能用出靈界能通用的「有形法」也是不容易的，因為前提是自己也要懂「無形法」
也因為這樣我對「無形法」的鑽研較深，「有形法」就沒學到最高段位

順帶一提
之前有認識一個在看風水的朋友，但他自己背後都是鬼🤣
原本是有要去他家幫他看
但在出發前，他問了我一個問題：「那我如果給你看完後，處理好，再繼續幫別人看風水，還會再被無形的跟上嗎？」
我當時的回答是：「等看了才知道欸。」
之後他就跟我說什麼老婆不同意之類的，所以就沒去他家了

我自己就看得到啊～
當然我教的學生怎麼會被鬼跟上🤣
誰叫他要亂學一些老師自己都看不到的門派
他老師是賺得盆滿缽滿，但鬼又不會因為你有沒有錢而不找你

那他為什麼還想繼續幫人看風水
因為很好賺啊！
我看過他的收費標準喔～
我當下的想法是，你根本在騙吧🤣

當你也能默默知道他人的未來
才是真正考驗你分寸的開始",pic\1512219707574581.jpg
380,2026/01/18 16:46:07,【神知鬼識】,"【神知鬼識】
你安太歲了嗎？
應該大部分的人都安好了吧？！
今年大概農曆十月就有人在問我明年安太歲的事情了

一方面是因為大廟信徒眾多，才需要這麼早開始招生
一方面是師傅不會准我這麼早開始做這件事喔！！
上一位太歲的工作都沒做完，就開始收下一位太歲的生意，這也跑太快了吧🤣

在法術的世界裡
按部就班是非常重要的觀念喔
如果哪天有人開始跟我學法術了
我也會非常重視這個概念的

就在上週完成了乙巳年最後一個月的補氣和安太歲儀式
所以這週才可以開始準備明年的份
明年要補氣和安太歲的生肖是：
1.馬
2.鼠
3.牛
4.兔
5.雞

為什麼是他們呢？
這是蠻基本的五行學
如果以後開「有形法」課程時，也會教這個喔～
突然覺得能教的東西好像很多🤣
不知道自己需不需要的人也可以問我喔～
認真踏實的基礎法術，可是人生旅途上不可或缺的奇妙奧援

另外
年底也是求取發財金的時機
事實上燒發財金也是一個蠻有趣的學問
所以未來這也會成為課程的一部分

明年有需要
1.［補氣跟安太歲］還有
2.［發財金］
的朋友們可以開始登記了喔～～～",pic\1505750434888175.jpg
379,2026/01/15 14:26:01,【公告】,乙巳年嚴月補氣和安太歲儀式完成✅,
378,2026/01/11 16:32:10,【神知鬼識】,"【神知鬼識】
俗話說：「放下屠刀，立地成佛。」
如果沒放下屠刀，能成佛嗎？

基本上這裡所說的佛
當然不是真正的佛
類似中文文法中虛數的概念
是一種超脫的意境
如果你能放下執念，即得解脫之意
但是說句大實話
我若能解脫，真的需要放下執念嗎？
答案當然是否定的

在高級靈界中
執念也是被掌握的一種成分
真正的神
可以化作乞丐度一個人
也可以化作富翁度一個人
只是程度的拿捏
沒有執念的成分

而我此生所遇見的鬼們
都是走不了的怨鬼
當然大多死的不好，若是死的好還當上怨鬼，應該會更怨吧？！
但事實上就是這樣，誰說死的好就不會當怨鬼呢？！
是否有執念是自己的選擇啊～
與你怎麼死有什麼關係呢？？

因為我的法術本來就是拿來度這些卡住的人的
祂沒卡住怎麼會需要我度祂
我若度祂還要管祂怎麼死的
那我怎麼度祂

所以之前所提的三種「往勝神券」自然都沒有這樣的限制
也就是說，不管你怎麼死的，往勝神券都會履約帶祢去你想去的地方
病死的算什麼
意外死的算什麼
只要你不是自殺死的就好了
只要你死了就可以了

那些追求「壽終正寢」的人
某個程度上也是一種執念啊～
貪生怕死都是可能有錯失的
不要自找死路就好

好久前
我已經開始幫人送鬼後
鬼都不知道送多少個去了
但我還不確定自己死了會怎麼樣
所以那天我翻了一下金剛經
然後我有把一部分寫上來

這個心法才是人生需要知道的東西啊！

說了好久的「靈界通識課程」
即將開學～
期待大家一起來學學真正的靈學知識",pic\1499881828808369.jpg
377,2026/01/04 17:43:21,【神知鬼識】,"【神知鬼識】
你想當神嗎？
我認真覺得想當的比較容易當不上🤣

終於要講到「往勝金券」的效果了
事實上
神界是沒有想讓人去的啦～
畢竟
每個神都是經歷了無數考驗才當上神的
憑什麼做了些事就一定要給你當神
我是看不懂怎麼會有人一輩子都在叫人要學佛成佛
真以為當上了像你想的這麼爽嗎？？

我第一次看凡人成神
就是陳老師幫亡者申請去當土地公
這故事我之前就寫過了
有興趣的可以往前翻看

那我什麼時候開始想介紹人去當神呢？？
事實上第一個是誤打誤撞
靈界就排祂去某個神界修行，認真說還不是神，但住在神的世界裡
只要這樣一直住下去是離成神近很多啦～
畢竟鬼界根本沒有路可以去神界

然後第二位就是之前提到去當「飛天」的客人
這次是客人真的習佛一輩子，死後師傅看祂紀錄不錯，主動跟我說可以送祂去當神仙
這次當神仙就是直接給一個神位，只是要從頭學過，畢竟人間學的佛法在靈界是沒什麼用處
然後我因為要幫祂申請到神界，一路上到處跟其他神明交涉，最後才決定把這當作一個服務項目的

畢竟像我這樣的身分
能在人間推行某種法術，對我以後死了回去靈界來講算是蠻加分的
就像是我實踐過哪一種科學一樣
可能人類拿的是諾貝爾奬，但我死後可以去靈界領「人間法術實踐奬」

往勝金券就是
當事人可以選一個自己死後想去的神界
然後我先去跟神界講好，請在他死後，帶祂去學習
至於死時能當上那個神界的什麼位階，就要看當事人自己生前的作為了
自然是積極的就會被排上面一點的位子
做很差的可能直送地獄喔🤣
畢竟有靠關係也是要看一下基本條件的

目前確定
如果領了往勝金券但
1.自殺
2.故意害死他人
一定是不會讓祢進神界的
神界沒有這麼低級的bug 

以往總是拜託神明說
這個亡者想回靈界，請在靈界幫祂安插一個位子
大家應該可以相信靈界是無邊無際的吧？！
大神自己的世界，就是自己想想就變成那樣的世界了，然後裡面住著自己的眷屬
當某位亡者想回靈界，就是神去靈界要一個位子這麼簡單而已，就算原本沒位子也可以憑空生出來
畢竟那是精神的世界

往勝金券就是把
原本向普通或低階靈界申請一個位子的事情
改成向高級靈界申請一個位子
高級靈界也是無邊無際的啊～
就多一個位子而已

同時
這個做法也不違背靈界勸人為善的宗旨
多一個人來學習怎麼更積極的思考，有好沒壞
只是這個靠關係進去的人，會像是小朋友直接進博士班上課一樣
不過靈界本來就沒有時間的限制，學久了都會慢慢懂的",pic\1494147719381780.jpg
376,2025/12/28 17:20:39,【神知鬼識】,"【神知鬼識】
好像很多人都想要修，但他們到底想修什麼？
你會想修嗎？那你知道該修什麼嗎？

大概在拜入師門後的兩三年左右
某日師傅安排我到某個靈界參訪
只記得在那個煙霧飄渺的世界裡
寧靜潔淨的街道就像一塵不染的優質社區
天空是明亮清爽的陰天
街上沒有嘈雜的人群也沒有急駛的車輛
我被安排拜訪某一戶人家

踏進前院後緩緩走進大門
靈界的門是不用開的，只要是你可去的地方
門扇並不會有打開的動作，但人會像空氣一樣直接穿透
走過客廳還沒看見半個人影，難道這戶人家不在嗎？

再往裡走去，來到廚房
我看見一個披頭散髮的鬼魂站在爐台前
祂蓬鬆的黑色長髮從後面看起來與一般遊魂無異
正當我內心思考著：「原來這是一個鬼的家嗎？」

我走到祂的左手邊
祂緩緩將頭轉向左邊與我對視
突然間
祂蓬鬆蓋臉的黑髮，瞬間變得柔順平整，每根髮絲都順著我的目光，整齊的退至祂的耳後

祂自信的露出祂光彩照人的臉龐
輕輕的說了一句：「你來了！」
在祂從容的姿態下，我看到了此生最「自在」的笑容
那是一種即便沒有華服伴身，也清雅不凡的氣質
想不到「鬼」也有這樣的「境界」

隨後祂輕手一揮，冰箱的門自然開啟
裡面看似空無一物的層板，應祂所許
直接打出一顆雞蛋，落進祂伸手就出現的平底鍋上
優雅的在幾秒內煎好了祂的早餐「荷包蛋」

祂說這是一個「自在」的世界
一種與世無爭的基本仙境
房子是公發的，沒有工作的必要
屋裏的一切物質都可以自己供給，憑空出現
想出門就出門走走，想在家耍廢就清閒的生活
當時祂自己過著獨居的生活，沒有其他靈與祂同住

我不知道人們想修的是什麼
但我想「自在的境界」是基本的超脫之道
往勝銀券可以帶領亡者前往這個自在的世界生活
雖然沒有修仙的積極性
但在擁有基本仙術的配給後，當個清閒的半個神仙也是不錯的選擇

我的奶奶最後也是來到這種世界生活
但因為祂孫子有點關係
師傅派了一位女將軍隨侍在側

只有人民才需要軍隊保護
所以也只有鬼才需要將軍護持
我真的沒看過哪個神帶著兵將出門的
帶著鬼出門的還比較多",pic\1488513023278583.jpg
375,2025/12/21 17:46:32,【神知鬼識】,"【神知鬼識】
你以為的靈界是什麼樣呢？
可能和人間也有雷同之處
為什麼我這麼說呢？！

還記得有一次跟朋友說我的這個新能力「靈界生前契約」時
他很平淡的跟我說：「回得去就好了。」
也就是他覺得往勝銅券就夠用了
但我怎麼看都不是這樣

小時候我跟奶奶感情很好
畢竟她帶我長大了一段時間
不過天下無不散的宴席
在我高二那年奶奶去當天使了
我是大二才認識師傅的
所以當時我的靈能力全憑「天賦」

雖然奶奶走了
但她起初每三個月會跟我在靈界見上一面
之後是每六個月
然後每年
每兩年
每三年
到最後的不太見面

因為奶奶的關係，我跟著她到了好多不同的靈界去跟他見面
奶奶也可能因為我的關係，我一直去看她，逼上頭給她換空間🤣

基本上靈界離地球蠻遠的了
這條路不是直線，有人帶可以走的快一點
然後其中有各種蟲洞，像是「快速通關」的概念
依照接你的人的等級決定有幾個快速通關
而接你的人的等級決定於被接的人的等級

當初奶奶大概是走了人間的三個月左右，抵達第一個靈界
一個剛死者的待轉換區
在一棟美式雙層木造房屋內，連奶奶共住了四個剛死的鬼魂

六個月後，奶奶去到第二個更深層的靈界
那是一個像是戰後嬰兒潮的世界
街上人山人海的鬼魂
大家像要工作般忙碌的來來去去
鬼走路是不露臉的喔～
滿街的無臉男女匆匆而行
總覺得這個世界壓抑又紛亂

隔壁有靜謐的無光世界
這個世界沒有任何一盞燈，也沒有日夜的交替
永遠就那一輪明月，淺淺的照亮來去的路
因為無光世界的原因，路上的鬼是很少沒錯
但階級不流動，若是當遊魂，一輩子只能看著別鬼家漆黑的大牆
要找到自己住的那間看起來也是一個問題

另外還有個枉死世界
裡頭有古代的城池圍繞，基本上走不出城的，畢竟沒有城門
在那當鬼感覺像在服刑，偶爾有城主前來欺凌
若是換不上彩色的華美服飾，就是奴役的身分
永遠沒有下班回家的那天

往勝銅券的效力就是一定能回到上述所提到的待轉換區
然後再因為自身的條件發配到下一個靈界去
但老實說
也可以在待轉換區等上不知道多久喔～
畢竟那個世界沒有時間的限制
等不老人也等不死人😅",pic\1482819423847943.jpg
374,2025/12/18 16:05:20,【公告】,乙巳年寒月補氣和安太歲儀式完成✅,
373,2025/12/14 16:40:11,【神來也篇】,"【神來也篇】
伊索寓言裡的一句名台詞
湖中女神：「你掉的是金斧頭、銀斧頭，還是普通的斧頭呢？」

我倒是想問：「你想要的是金斧頭、銀斧頭，還是普通的斧頭呢？」

自從上次193個冤鬼可以只送走1個後
我便有個預感⋯⋯⋯
就是我可以開啟一種預訂的法術
原因大概有兩個
其一是既然我可以擺脫祂現世的羈絆緣分
其二是這種這麼久還在人間站的，一大堆！
總是要有人可以協助解決這個傾斜的問題

而人死後能去到的靈界大概可以分成三種
一種是以人生的作為換算果報，前往相應的靈界
二種是進入無垢無淨的上等靈界，過著逍遙自在的生活
三種是晉升仙聖的優等靈界，以不同的角度再應未來

原則上第二跟第三種都是可以擺脫輪迴，再修仙聖的結果
為什麼靈界能同意有人可以做到這件事？因為適度的讓人知道靈界的玄妙是符合靈界指導方向的做法
只要有能力就可以開啟這樣的服務

在法術的世界裡
大部分鬼怪的階級比較低一點
而這些鬼怪就是學了法術後的試金石
當然不可能是去跟神仙打架

當一個現世鬼怪干擾上一個活人時
就是法術可以派上用場的時候
但活人本來就不會法術
所以就像台詞裡說的「天地無極、乾坤借法」
能向仙聖借法的人，因為得到仙聖的認可，借出法術後影響了鬼怪，從而對活人產生改變

所以學會法術後
這個人一定可以跟神溝通，畢竟要拿出法術來治鬼怪
所以我才會說，只看得到神，看不到鬼也太奇怪

如果一個人可以讓鬼怪改變祂的狀態
那這個人自然也可以請仙聖改變一些事情
因為鬼怪與仙聖的本質都是靈
只是一個高級一個低級而已

所以自此產生了三種靈界生前契約
往勝金券：在斷氣後前往仙聖的境界生活
往勝銀券：在斷氣後前往無垢無淨之界生活
往勝銅券：在斷氣後依自身修爲必返靈界生活

這三種結果也是我一直以來處理的方式，下次再來一一介紹三券的實際狀況",pic\1477010464428839.jpg
372,2025/12/07 17:52:53,【鬼扣應篇】,"【鬼扣應篇】
你常行駛高速公路嗎？
你知道高速公路上也很精彩嗎？

因為客人的介紹
認識了一位住在山上別墅的貴婦姐姐
貴婦姐姐的房子⋯⋯⋯看起來蠻可怕的

同時貴婦姐姐的家人
剛自國外投資的工廠裡，劫後餘生回到台灣
一整個家裡全不順的感覺

但這都不是貴婦姐姐最在意的
什麼都聊完後
貴婦姐姐主動跟我說了一件事
就是在她還小時，父親就因為意外離世了

在她所知悉的消息裡
當時父親從南部北上，趕夜車要將台北的貨拉回南部
很不幸的就在69年的深夜高速公路上
因車禍重傷後，轉送回到南部的醫院裡，最後仍因傷重不治而離開了她們

父親是否有擺脫意外的禁錮，開心的離開人世去當天使才是她心心念念的重點

在經過確認後
她父親竟然真的尚未離開公路
貴婦姐姐不忍的問我說：「那你可以幫我送爸爸走嗎？」
我說：「這個當然是沒問題，但你其他的狀況呢？」
貴婦姐姐堅定的跟我說：「爸爸的事是我第一優先的。」
我最不會勉強人了，所以我說：「好～🤥」

還記得那天幫祂進行儀式時
我準備了滿滿一桌的紙錢
畢竟等了40年了，要盡量讓祂快一點順利一點才好
當我點燃第一柱香，調來當事人靈魂後
咚！咚！咚！咚！咚！～～～

當事人身後像骨牌般跳出來的鬼魂
一個接著一個，一批接著一批
我看大約192個⋯⋯⋯⋯
我轉頭向師傅說：「師傅我這紙錢不夠分欸？！」
師傅什麼也沒說，一如既往的淺淺的微笑
我知道了

師傅的意思是，只有送當事人一位
其他的全部要回去路上繼續等自己的緣分
就這樣
一直到儀式結束燒完紙錢，大夥才慢慢的離開
我回覆了貴婦姐姐說：「令尊已然上路了～」
貴婦姐姐說：「那我能再見祂嗎？」
我說：「通常很難，但祂會感謝妳的。」

事後
貴婦姐姐其他的狀況都沒有要處理
雖然對我來說好像失去了什麼
但因為這件事
我領悟了一個新的法術，就是靈界的生前契約
下回終於可以來講很棒的生前契約了

最後還是想提一下
貴婦姐姐還是會有新的狀況的喔
這種不解決的循環，將永遠跟著誰
有機會再來講這個我透過大家的人生，歸結到的結論",pic\1471183308344888.jpg
371,2025/11/30 15:42:25,【神來也篇】,"【神來也篇】
你有參加過廟會活動嗎？
或是你喜歡看廟會嗎？

小時候我也蠻喜歡看廟會的
畢竟看舞龍舞獅跟很多神將在路上走是很新奇的事情

不過自從六年級開始見鬼後
廟會就不這麼吸引我了
畢竟廟會裡看得到神的不多

因為爸爸的關係
這幾年有參加一間宮廟去當工作人員
因為廟裡目前沒有自己的乩童
所以某些事會擲筊決定
有些是聽其他乩童轉述
我呢就當一個閒散的工作人員而已

但因為上次去錄影
節目播出後就有一些人因為節目知道了我的事情
偶爾他們會很隱晦的看看我有沒有要說什麼
但放心
我通常什麼都不會說
畢竟我可不是亂講話的人

今年進香很特別的體驗是
竟然被安排來扛二抬神轎
但是應該是看不出我有任何興奮的神情
畢竟會流汗的事我不是很在行

就這樣跟著隊伍來來去去到了好多間宮廟參香
以前我是神不在絕不拿香的人
但今年因為爸爸不克前來，我盡量能拿就拿一下香表示一下
後來想想這樣也不錯，不要太容易被摸透，保持神秘比較有趣

正當我們的隊伍來到照片裡的土地公廟時
香客裡的一位大哥突然跟我聊到：「神有在轎子上嗎？！」
我忘記他怎麼會問這個問題了
我說：「不會啊，大部分神明都喜歡坐大轎，我抬的小轎就是一個幌子🤣」
大哥說：「不是走前面在當先鋒？」
我說：「靈界不需要先鋒的欸！」

所以像白沙屯媽祖們一直自己搭轎指揮的神明
是蠻值得我們給祂們拍拍手的
畢竟祂們願意紆尊降貴停在人間一大段時間是很少見的
不過祂們同時可以處理靈界的事物啦～
千萬不要以為祂們專心一致的在做一件事
都可以分靈了，分心算什麼🤣

停留一段時間後，部隊又要起駕去下一站了
我再次抬起我的小轎
這次神靈坐在轎子上了
但祂沒有說話，我也沒有說話

這是兩天行程以來
進香路經的七間宮廟裡，我的轎子上唯一有坐神的一段時間
大約5分鐘⏰",pic\1465357075594178.jpg
370,2025/11/23 10:35:58,【神知鬼識】,"【神知鬼識】
「無」字
它表示的是「沒有」，但它是一個看得見的字

昨天晚上在臉書上看見朋友A發了一張照片，照的是他家神桌的樣子
我認真的看了一下，心想桌上的神像怎麼有點不一樣？？
我便用Messenger 問了朋友A：「觀音像是不是不一樣？」
然後我又再更仔細的看了一下照片，桌上的神像幾乎都不一樣了欸！

兩個小時後
我和A的共同朋友B打電話給我說：「欸！你有看到嗎？」
我說：「看到什麼？」
B說：「A的神桌啊～」
我說：「有啊，那個觀音像是不是不一樣？」
B說：「對啊，我有打給A。」
我說：「A說什麼？」
B說：「A只說就換啦～」
我說：「這麼輕鬆喔？！」
B說：「A有說什麼，神桌前的大樹有煞氣什麼的，所以換了神像。」
我說：「那煞氣不是也還在那嗎？」
B說：「A說煞氣也處理好了。」
我說：「那為什麼要換神像？怎麼不是直接處理煞氣？」
B說：「我也聽不懂A是什麼意思。」

A一直都對宗教蠻有興趣的
他之前也有在家念經的習慣，不過我沒在他家看到鬼
他家神桌前的大樹我也見過，當時是沒有煞氣啦～
突然覺得樹蠻無辜的

A最近跟一些人走的比較近一點
那些人也在經營宮廟，我有去過一兩次，聽說還有不少信徒，但我記得我在那看見很多鬼
宮廟沒有不好，但亂搞不好

我後來思考了一下這個狀況
感覺蠻多人都以有形的方式在處理無形的問題
他們都看不見鬼，但是卻看得見神
明明就是滿街的鬼，並沒有滿街的神
就像不會有滿街的大明星，只有普羅百姓

神桌前的大樹屹立不動的站在原地，但煞氣處理好了
神桌上的神像卻已煥然一新，當然也處理好了
為什麼大樹不用改，神像卻要換
很多事只能留在心裡慢慢玩味了",pic\1458860046243881.jpg
369,2025/11/19 13:56:02,【公告】,乙巳年初冬補氣和安太歲儀式完成✅,
368,2025/11/16 15:39:51,【神知鬼識】,"【神知鬼識】
當年殭屍片的一句台詞
不要問我為什麼記得😅
雖然我沒辦法製造出一個殭屍
但殭屍的運作原理還是可以理解的
若是毀壞殭屍的物質本體
當然它就不可能再害人啦～
至於荔枝木的功用⋯⋯⋯
只能說我覺得是虛有其表

之前幫美國客人趕走椅子裡的惡鬼後
某天朋友問我說：「那把椅子燒掉呢？」
再加上上次分享的「遠方親戚火化後的狀況」
突然讓我覺得「火」不愧是人類文明裡的重要元素

然而一個鬧鬼的物體
究竟適不適合燒掉呢？
我想答案是否定的

因為「靈魂不滅」的想法應該可以從這得到很好的應證
燒掉這個看得見的物，並不代表裡面的意識界的結束
如果這樣能結束，椅子裡就不會有惡鬼了
畢竟鬼的定義就是死掉的人

親戚家已走兩位至親
我看那個「奇怪的東西」也是還在
所以我覺得真的遇到鬼時
燒掉宿主是沒有什麼意義的
總不可能客人被鬼纏身
我請他也去死吧🤣

在靈界中存在著各種法術
象徵光明的神仙與相對應的魔鬼都有自己能操作的法術

假設魔鬼以法術和這個物體產生了相對應的連結
根本之法還是要將魔鬼驅逐出這個物體
因為在驅逐的過程中
魔鬼的法術會被擊潰
魔鬼也會因為失去能力而離開這裡
不過失去依附的魔鬼會去哪？
沒有人可以保證
是否逃跑的魔鬼會產生新的問題呢？

所以華倫夫婦為什麼會有一個邪惡的物品博物館
專門收集那些他們驅魔後的物品

當然他們夫婦是非法術系的人類
所以才會選擇封印這些物品
讓裡面的惡靈隨著物品被管制在一個區域內
但真的管制得住嗎？
又是另一個問題了

而我為什麼是把鬼趕出椅子呢？！
因為椅子是買的，還要繼續用啊！！
小孩子才做選擇，有能力的大人都是「都要」的

一要惡鬼滾出家門
二要物品還可以留著用

被我趕走的惡鬼會去哪？
事實上我也不知道，畢竟在道理上祂是違法進入我客人的家作亂
因為客人家早已設下結界了

當惡鬼的自信心被打擊後
祂將放棄對我客人的執念
畢竟就輸啦，但祂應該是會去別的地方啦～
是否會找下一個人？我是覺得會
但那就不是我的問題了🤣",pic\1452961846833701.jpg
367,2025/11/07 15:54:31,【鬼扣應篇】,"【鬼扣應篇】
你覺得死是結束嗎？
某些狀態，它只是另一個開始

還記得上次和爸爸去參加遠方親戚的告別式
那種遠到我一個都不認識的親戚
還記得那天封釘出殯時
靈堂裡透出了滿滿的惡邪之力
我輕輕的撥了撥爸爸的肩膀
因為我要讓鬼鬼們知道，這個是我顧的喔！

上次走的是爺爺
今年走的是奶奶
爸爸當然又要出席去拈香了
我自然就跟著去囉～

公祭、家祭都沒什麼問題
來到最後的「瞻仰遺容」環節，我是一定會去看的啦～
因為我要看每個亡者有什麼不一樣

當我們一行人走到棺材尾時
我看到這位奶奶又黑又瘦的遺容
突然想起跟她老公幾乎一個樣子欸？！
難道是巧合嗎？

再往前一點
從她口中飄起了一股靈界的衰亡之氣
然後⋯⋯⋯
嗯～～～
全給我吸進去了！！
這是在專門給我聞嗎？
真是謝謝欸～

很久沒有聞到這種噁心的鬼氣了
以前剛開始看鬼時
有時候會在鬼身上聞到不好聞的鬼味
但那是祂們身體散發的氣味
今天聞到的是嘴裡的⋯⋯⋯
可能是傳說中的屍氣吧？
但看起來沒有發財的感覺

轉了一圈出門去
等著封釘了

那個奶奶看起來也不在現場欸
然後死相跟爺爺一個樣
總覺得這遠方親戚家似乎有著什麼奇怪的東西

不過因為太不熟了
就記下來當經驗就好
禍從口出，病從口入
沒我的事，只是路過",pic\1444426517687234.jpg
366,2025/10/22 01:02:53,【公告】,乙巳年陽月補氣和安太歲儀式完成✅114.10.16,
365,2025/09/19 09:23:29,【公告】,乙巳年桂月補氣和安太歲儀式完成✅,
364,2025/08/22 13:55:32,【公告】,乙巳年蘭月補氣和安太歲儀式完成✅,
363,2025/08/02 13:01:32,【神知鬼識】,"【神知鬼識】
你覺得什麼是玄學？
前幾天跟朋友吃飯到一半，他突然拿了一個影片給我看
我看見一個大約60歲的人，在說明抱著樹可以得到一些自然的能量
然後就看到一個動畫，在樹幹上有很多粒子在流動

我看了三秒就跟朋友說：「這種影片我沒興趣。」
朋友說：「這不就是玄學嗎？」
我很鄙夷的說：「這不是吧，感覺很騙。」
朋友就一臉尷尬的收回了手機

那段很多粒子在樹幹上流動的畫面
讓我想起了好久前看的電影「LUCY」
這是一部我很喜歡的電影
我覺得他的概念很好
但是我沒有看出有玄學和「靈」的概念

在我的界定中
玄學是沒有物質需求的
也就是神和鬼身上都沒有粒子
好運和厄運的運也沒有粒子
祂們都非物，沒有電荷效應，沒有粒子現象

樹幹上的粒子，比較類似物質學的演繹，不太靠近玄學，更與靈有段距離
就像「端午節要用雄黃酒」也不是醫學吧？！感覺應該算是民俗學

如果有粒子效應也能算是玄學或靈學
那我在台北做法，是什麼粒子能穩定的跑到美國去改變什麼鬼的狀態
玄學都是無憑無實的
無憑意味著，不需要憑藉任何東西
無實意味著，沒有任何實體，包含原子等細小的物質

但為什麼做法很常需要燒香、燒紙錢呢？
以美國的惡鬼為例

惡鬼為虛，依附在一張實體的椅子上
我曾對著椅子的相片敕令，通知並驅趕惡鬼，但隔了一晚後惡鬼就又回來了
這個階段有點類似，人與人間以嚴正的口頭警告在溝通，但效果有限

然後我拿了三疊紙錢
在紙錢上敕上靈界的派令，等燒了紙錢後，惡鬼就被騰出椅子了
邏輯是我以物的交換，換出了椅子這個空間的權利
這個階段比較類似，人與人間發生糾紛後，經過口頭交涉無效，直接動手或是報警的概念
畢竟惡鬼不可能拿得出其他實物來跟我兌換空間

雖然燒了香或紙錢
但所產生的粒子或灰燼也不需要飛去美國準確的擊中鬼或任何物體
但法術還是完成了工作
這樣大家覺得粒子概念，算是玄學嗎？",pic\1353607006769186.jpg
